,Number,Name,Prov.Desig,Taxon,a,e,i,H,nu6,5/2,2/1,HUN,3/1,PHO,JFC
513,152978,,2000GJ147,M,1.1622410764811757,0.23666599525837045,25.00628680105832,19.54,1.4451120243120656,0.015161650706324468,0.0,0.5746187206388172,0.501894589346458,0.278662342126506,0.0
514,86819,,2000GK137,S,1.9960547610226496,0.5057704561230166,10.062608552317515,17.39,1.374632335765723,0.21516166075886928,0.08216855395473935,0.9288386293607456,0.4592700297309594,0.1339260825306268,0.0
515,138325,,2000GO82,S,2.1616645472338982,0.8051604353294605,25.74872522531809,16.77,0.42731580379126693,2.010479476748937,0.17478628818117967,0.6622509755206042,2.401247525846692,3.602191224299101,0.3921610750542517
516,152964,,2000GP82,S,1.3964939138912047,0.3932264198063252,13.229579056649019,17.6,1.2315637987332986,0.7204013740019757,0.1025919517585185,1.1735973099631853,0.5118787204275659,0.36214093168595496,0.0
517,54071,,2000GQ146,S,1.329326129702459,0.1974313132906592,23.44375953236413,17.22,0.7010172708514107,0.0,0.0,5.883804646364985,0.13312174774810415,0.17386368113280923,0.0
518,86829,,2000GR146,S,1.4627706819745283,0.5748600977133896,14.371214761551444,15.89,1.1022807310670129,0.7394649201106631,0.0,1.41424328546287,0.7944424301909697,0.6654264549055358,0.0
519,285540,,2000GU127,S,2.1042694062451246,0.7270566636139094,8.494563051023892,18.46,1.3523764800815896,0.5906354811919634,0.08691818135096706,0.14510467234336805,0.8089066200905233,0.0642604969990003,0.11543781123726406
520,-999999,,2000GV127,S,2.841313409919181,0.615944348294776,17.891912446931375,19.11,0.01267183291795623,8.756410696531288,4.893541106333408,0.001476355677912175,0.3672368214320296,0.06275908351771524,3.63588170003326
521,138404,,2000HA24,S,1.1386362961763379,0.31852647963396313,2.164327443221421,19.19,1.4870252506345734,0.0,0.509635019615233,0.4364740107770352,0.40595732979145416,0.0948893320172154,0.0
522,433992,,2000HD74,P,2.916631046034658,0.5982499041581992,49.25908001534705,17.99,0.02370695772267444,4.896209833610767,12.140047624758022,0.06316693221924234,1.2324001801141797,2.1374122319574025,1.7544909892301908
523,162452,,2000HO14,P,2.2612204252737715,0.4474541239473691,5.461185949934022,18.34,1.6062687169876981,0.1268673419396856,0.0,0.014869010756115476,0.22349093420018254,0.0048045231401121725,0.013099326097845568
524,376775,,2000HW23,C,2.155415333218772,0.4223508366830129,7.746468363575171,18.41,1.6685142451292967,0.024303234220431867,0.0,0.01507991871010293,0.047552624315789126,0.0018016961775420646,0.00409353940557674
525,41440,,2000HZ23,C,1.5756906216340798,0.21126280489951907,15.10540903156533,19.73,1.0471219803229397,0.0,0.0,3.8290339046422193,0.08300908982177456,0.10059470324609861,0.0
526,329291,,2000JB6,P,1.7859353183017914,0.3453577862965277,10.641846175227776,19.12,1.3884684249704156,0.0,0.0,1.14712836173776,0.41069339197095406,0.1252178843391735,0.0
527,153002,,2000JG5,S,1.3406253363123437,0.7958749908259742,31.427451863004716,18.16,1.2774253724629991,0.22519510607923104,0.0,0.8259155478148682,0.7740261621469094,0.7047634881152043,0.0
528,415746,,2000JN10,S,2.257678644281411,0.4292814029244919,21.450560737681826,17.76,0.042301311751419796,0.6280936770546474,0.00664947835471879,0.07613777138947074,0.24793925518084398,26.19756326955039,0.004912247286692087
529,380160,,2000JO78,S,2.152432731175483,0.43688821501028574,7.330353784074285,17.8,1.66532519530041,0.026644371461849618,0.0,0.02256715107665753,0.053504702460295706,0.0024022615700560863,0.005730955167807435
530,344143,,2000JQ3,S,2.4653417644777305,0.4849339851544214,7.764402254427033,18.02,0.7792080481374416,0.634336709698428,0.06696974628681068,0.017188998249977466,3.040167914197329,0.011711025154023419,0.2325130382367588
531,257838,,2000JQ66,M,2.166292744142333,0.41860218199633215,7.06169778311833,17.91,1.66532519530041,0.026644371461849618,0.0,0.02256715107665753,0.053504702460295706,0.0024022615700560863,0.005730955167807435
532,87024,,2000JS66,S,1.1966988488300778,0.18977416550029305,14.43379539457885,18.68,1.4123272422087514,0.0,2.6844894043479006,0.5470952326434546,0.31885218619281486,0.1426342807220801,0.0
533,87025,,2000JT66,C,1.2266027238044377,0.483590869323751,25.319302277255016,18.17,1.2044146919889689,0.09698997143016386,0.679671680400185,0.9650093434695938,0.8572272544894746,1.1332668956739587,0.0
534,376778,,2000JY8,P,2.7714021921777596,0.6107002179267371,16.479634023224794,16.86,0.014426653987819676,8.818060643888623,0.915728161992702,0.01275993121624094,0.7223774840542555,0.2147021278237627,4.908972455167627
535,-999999,,2000KL33,S,2.1125015338809754,0.4302382220626124,6.9229564328128435,19.08,1.6698303609316942,0.02218506243057771,0.0,0.010334489745385225,0.0468486150728905,0.0015014134812850537,0.0024561236433460437
536,241662,,2000KO44,S,1.829699637082032,0.38871840674086217,28.623247534786795,17.61,0.5868864081922152,0.05039019205337249,0.04037183286793552,4.859951983732892,0.7283295621987621,2.1662393707980754,0.0
537,17274,,2000LC16,P,2.7333979118840515,0.5537117588452254,5.5686113208292225,16.72,0.03405027806715802,8.276366079314869,0.2845026810340397,0.007592686343548329,1.3911222639676883,0.003603392355084129,1.0831505267156054
538,430439,,2000LF6,V,2.9543943135272195,0.5921990225207872,15.585012368057804,19.73,0.007036157558971702,8.426087380039823,7.907654651979511,0.00031636193098118036,0.10758541248296301,0.01201130785028043,4.607687954917178
539,67367,,2000LY27,C,1.3085285365879291,0.21262015404435608,9.022787014369404,17.06,0.9875930501837259,0.001672240886726963,0.036097168211330584,3.2177172000095857,0.611848032919171,0.3918689186153991,0.0
540,189040,,2000MU1,S,1.372236860845221,0.3826036347379687,13.094931190893998,19.88,1.3852287553029756,0.5807135185973834,0.09214277148681754,0.40726325914977285,0.5197508237799778,0.15554643666113155,0.0
541,19764,,2000NF5,S,2.2334055714533587,0.4427121040908423,1.3252802861213833,16.09,1.5293096891064752,0.1139353457489971,0.0,0.07054871060880322,0.4709181826589185,0.022220919523018794,0.19894601511102955
542,18109,,2000NG11,P,1.8811755492355733,0.36779488920370784,0.8078445433678152,17.07,1.1945944433095408,0.029877370509521745,0.0,1.6427620536082759,0.853899210795772,0.00420395774759815,0.0
543,215188,,2000NM,V,2.6862452865051387,0.6638263800402429,22.28176570493052,15.36,0.023065773100993562,7.131215520084243,0.4991858393435321,0.02330532891561362,1.7673192030366096,0.6014662406027925,3.092259666972669
544,-999999,,2000NQ11,S,2.0542806126014974,0.3674538238518859,7.6235581840306015,19.56,1.6278665147706326,0.02408026876886827,0.003324739177359395,0.17252270636173703,0.10534538307374011,0.006005653925140215,0.0
545,18106,Blume,2000NX3,S,2.4445447253894628,0.5120129608125588,4.21941538345048,17.7,0.7099263624368713,0.647603154066462,0.05462071505661864,0.025203500501500702,3.2848431265247333,0.014113286724079506,0.3184773657538703
546,363075,,2000OG8,S,2.659394967204296,0.5478295518701927,5.266844351525662,17.58,0.0628360929247257,5.42853984921885,0.0845433676528532,0.006854508504592241,3.0072714823018836,0.0015014134812850537,0.28409163474702576
547,138524,,2000OJ8,S,2.357378073283829,0.567903049430837,6.2452018096472575,16.7,0.8647724485728026,0.635451536956246,0.0892929950490809,0.15164281891697912,2.597026096212774,0.027025442663130967,0.6173057423609724
548,67381,,2000OL8,V,1.3205398943399254,0.5431732826542937,10.667991039994812,19.67,1.4512201514975518,0.08104794164336682,0.0,0.2831439282281564,0.6446164631340889,0.15284389239481846,0.0
549,285567,,2000OM,P,1.7007914283664542,0.6410120504703194,13.584070527105036,18.5,1.3363468645395677,0.5960981347552714,0.8739314409058982,0.2959038594443974,0.6376403715453661,0.2540391610334311,0.0
550,23183,,2000OY21,S,1.8239745519386759,0.4009311034514709,40.974630626748294,16.05,0.3949528536759007,0.3030100486749257,0.04749627396227708,4.847719322401621,0.7096413168418167,5.019825833328449,0.0
551,422699,,2000PD3,S,1.9980100438189992,0.5920427731798145,7.699611155189094,18.16,1.5271330360486637,0.07335563356442279,0.009499254792455416,0.2421223311775967,0.4125494163385959,0.02071950604173374,0.00409353940557674
552,401857,,2000PG3,P,2.8245529272895435,0.8551504843761458,22.026517077249235,16.06,0.004302686277069027,3.1472688315459267,1.419663628732462,0.010967213607347585,0.4200375146494267,0.2113990181649356,50.067261761727984
553,439889,,2000PG5,C,2.086374338198288,0.4581746225446987,6.118495545280903,20.11,1.6210665831249118,0.032998886831412076,0.002374813698113854,0.12939202977130276,0.1528340065492657,0.0033031096588271185,0.0
554,54509,,2000PH5,S,1.0059030773813926,0.2300285397465392,1.5992573896851718,22.56,1.3804873637584407,0.0,0.3486226508831138,0.813999248414577,0.6213201572781707,0.007206784710168258,0.0
555,363076,,2000PH6,C,2.6844773338774974,0.519528782767161,10.505771751890844,17.84,0.016383954411898133,4.845819641557394,0.007599403833964334,0.0013709017009184482,3.534318401871902,0.0048045231401121725,0.24070011704791228
556,162483,,2000PJ5,S,0.8726946739661002,0.3736432280083313,51.18121112166086,17.32,0.8755544741847521,0.09732441960750926,0.0,1.8962734143011952,1.5517643730291026,1.503515460158853,0.0
557,67399,,2000PJ6,S,1.301136176602001,0.3462968383877936,14.692865702693894,18.24,1.3192204858288812,0.461984415639769,0.07504411286039779,0.8900315658270541,0.5288389430973964,0.24322898396817869,0.0
558,24445,,2000PM8,V,2.2101163234682284,0.545852052938482,23.780415446309966,14.7,0.07731336675109912,1.2221851227458465,0.1154159457283333,0.3427254252296121,0.8952437536060005,20.082906725668877,0.07613983294372736
559,23187,,2000PN9,S,1.846656462761059,0.5893413274955785,51.33320983850178,16.01,0.39179755040605013,1.5612040918482928,0.0,2.3965470811594347,1.1747354230367555,6.514633095295848,0.0
560,87311,,2000QJ1,S,1.5900821956297924,0.5126225722312889,7.696251892193617,16.47,1.3737549252307915,0.06555184275969696,0.0,1.0788996386228187,0.46944616333285766,0.12882127669425764,0.0
561,216985,,2000QK130,P,1.1805236492074764,0.2616935192699977,4.723143244523545,21.06,1.4650056208636906,0.0,0.09879224984153633,0.4238195335377879,0.5648714161657535,0.03693477163961232,0.0
562,18172,,2000QL7,S,2.4241291970285777,0.5111836219488111,17.833850463880154,15.61,0.06837052860660271,1.7535117938218938,0.17193651174344302,0.0354325362698922,4.271544080867292,3.371574113573717,1.2689972157287892
563,455192,,2000QN130,C,2.8833199930886577,0.5762929234628089,2.681791738613219,18.01,0.05186846123807916,9.17569722819663,1.4158639268154798,0.003901797148767891,0.3626287609330568,0.002101978873799075,4.8541190271328984
564,162510,,2000QW69,S,1.376105031117411,0.3023421843618012,38.152969459613,17.51,0.6168027327774833,0.5023411623727798,0.0,2.0597270786414716,2.227101239489677,1.3840029470485624,0.0
565,467317,,2000QW7,S,1.9483324713537653,0.4691946810393136,4.153408240565402,19.47,1.6040245708118148,0.03756967858846578,0.03894694464906721,0.2012061881040307,0.16461016115775187,0.011110459761509397,0.0
566,162566,,2000RJ34,C,2.626428451097557,0.5754047383466391,14.27785332186306,15.66,0.022492081597384358,7.756968059897473,0.15388792763777773,0.007909048274529509,1.6827740930485109,0.0810763279893929,1.7413916631323452
567,189552,,2000RL77,S,2.5583031513095498,0.5350376725939098,30.151225470587462,16.69,0.010647039375806099,1.1462653864884422,0.05319582683775032,0.019192623812858276,5.496328160990114,0.7404971289697886,0.36678113073967583
568,450160,,2000RM12,S,2.4318957705237083,0.6675109621133268,57.265229584528406,16.68,0.0983880928689784,2.435563110154931,1.3441445531324414,0.3476817621483172,3.3916605289245343,3.820196461781691,0.3921610750542517
569,275677,,2000RS11,S,1.2801721357287972,0.32044803628667073,17.100240006274177,19.04,1.4566870940613572,0.09409142055983713,0.010449180271700957,0.5846368484532213,0.4085813642422581,0.2627473592248844,0.0
570,162567,,2000RW37,C,1.2473603689660555,0.2500758343056261,13.748397011818511,19.79,1.4379240072374326,0.053846156552608215,1.0069210080002742,0.4489175800622949,0.4760382498799994,0.14473625959587916,0.0
571,162581,,2000SA10,C,1.6672642441744607,0.3514752262903965,15.891514924343765,18.48,1.3285514094022899,0.0,0.0,1.870437189937732,0.20761872581483165,0.08467972034447703,0.0
572,-999999,,2000SB25,V,1.85613815089206,0.35418076568830564,6.1527672990528695,20.11,1.4523000413866984,0.0,0.0,0.5821059530053718,0.5358150346861192,0.011110459761509397,0.0
573,20790,,2000SE45,S,2.7512520860035496,0.5566496603990216,8.304991446003788,16.38,0.01117011104086155,8.886065106615519,0.17668613913967074,0.0031636193098118033,1.172047387745688,0.006005653925140215,0.7327435535982364
574,-999999,,2000SF8,P,1.6491151124548389,0.3452575596088985,17.444235578058386,20.17,1.4051223518546005,0.0035674472250175216,0.0,1.3838725400886767,0.21203478379301396,0.07687237024179476,0.0
575,503871,,2000SL,S,1.54014450220538,0.39474157398357307,38.35187431863359,18.21,0.99866192154748,0.5247491902549211,0.003799701916982167,2.739905230251009,0.1978905980947779,2.1097862239017577,0.0
576,285638,,2000SO10,C,1.2994489514798142,0.5404029204339306,36.96910198897088,17.53,0.9135362263795848,0.8920847717059439,0.0,1.3923088582481749,1.0800141794467586,2.3358990941832865,0.0
577,297418,,2000SP43,V,0.8114840240500587,0.4668473685128109,10.345916183097392,18.53,1.5085386820199183,0.008918618062543805,0.0,0.5126117821665059,0.31437212737436904,0.22341032601521602,0.0
578,138727,,2000SU180,S,2.105560267821947,0.6047134304725401,11.914736121971776,18.94,1.4339925331097576,0.48227427173205617,0.037997019169821664,0.11547210480813083,0.5902797497503677,0.04564296983106564,0.11380039547503336
579,413021,,2000SY162,S,2.2951976999699717,0.4570291576085229,7.667931886781892,19.22,1.6096264996117635,0.11594203481306944,0.0,0.010229035768391499,0.220418893867534,0.003603392355084129,0.009005786692268827
580,87684,,2000SY2,S,0.8586303672370853,0.6428114286410502,19.226369703646267,16.08,1.0918530443249397,0.0,0.6578233943775376,2.0879887444757905,0.45114192301749334,2.119395270181982,0.0
581,443837,,2000TJ1,S,1.1604967906606674,0.08087045382216962,39.54136143844163,19.61,1.3829002427295027,1.1984393021543236,0.0,0.3413545235286936,0.10131333013713889,0.7419985424510736,0.0
582,162679,,2000TK1,S,1.1995080065840462,0.5718084047823758,29.237684943984927,17.9,1.1320958159751735,0.2839465025662383,0.0,1.1244557566841087,0.9369083006175465,1.5185295949717033,0.0
583,217796,,2000TO64,S,2.7429591800538167,0.6193427398296916,37.54787963649993,17.07,0.061334371047631016,6.21616530686725,0.9940970140304594,0.022356243122670077,2.217373111769623,0.5936588905001102,1.3754292402737844
584,-999999,,2000TU28,S,1.0727192150061913,0.1828888067007083,15.594929803218875,21.09,1.4351399161169762,0.0,0.6293256300001713,0.5244226275898033,0.5383750682966597,0.07086671631665455,0.0
585,494658,,2000UG11,S,1.9294161806582404,0.5714127163765683,8.909641056811036,20.33,1.4796853740442792,0.1418060271944465,0.0831184794339849,0.15543916208875327,0.5959118236935566,0.021320071434247762,0.003274831524461392
586,162687,,2000UH1,S,1.8746326980433503,0.5437163945337774,14.773627675331035,18.88,1.303494589318182,0.5327759465112105,1.0387435115549999,0.39387060407156954,0.7166174084305396,0.2555405745147162,0.0
587,54660,,2000UJ1,S,1.476707112802793,0.2807580512384656,46.6906223317295,17.86,0.6192493583075813,1.77748057986498,2.8094046048686896,1.5901405190884064,1.0400136542820637,3.036458624550893,0.0
588,162695,,2000UL11,P,2.121968777705144,0.6348123839120874,2.1875361006851017,19.91,1.4035193903003984,0.11360089757165169,0.01614873314717421,0.09459221736337294,0.9149560124071621,0.01141074245776641,0.4388274242778265
589,34613,,2000UR13,S,2.068728104151802,0.38737888815037297,6.175676544842196,16.03,1.491581036104411,0.035228541347048024,0.0028497764377366248,0.935165867980369,0.1504659754595158,0.018016961775420642,0.0
590,189058,,2000UT16,P,2.570451590298539,0.511741029778953,26.22478163258642,16.47,0.006496212614398334,0.45663324480224277,0.037522056430198895,0.0063272386196236065,6.002894811675808,0.40357994376942247,0.1981273072299142
591,20826,,2000UV13,S,2.420003255538949,0.6356634960534512,31.92875872040916,13.85,0.07461364202823229,2.4303234220431866,0.2864025319925308,0.10155217984495889,3.760369369682625,3.571562389280886,1.279640418183289
592,138847,,2000VE62,S,1.6189307617841222,0.2875910655579464,22.17958104609469,17.04,0.5026549968387697,0.0,0.0,6.899431898791568,0.2915878282405589,0.06876473744285545,0.0
593,138846,,2000VJ61,C,2.1835835091796354,0.5641479485391754,18.674891403969692,16.01,0.5438089255829711,1.995540791494176,0.1676618470868381,0.6977889657674902,1.4960836419998473,5.853110315441654,0.027017360076806482
594,162723,,2000VM2,V,1.7739025494787877,0.6818539722129624,6.391513198345272,17.66,1.4000772412787432,0.6060200973498514,0.15388792763777773,0.3684561956160814,0.46784614232626986,0.09008480887710323,0.13017455309734033
595,24475,,2000VN2,S,1.9754747766416438,0.44134210671966223,14.628773007005947,16.28,1.0081615779160675,0.345819415375136,0.07219433642266117,2.8872244361112456,0.36614880714754994,1.170201667313571,0.0
596,380188,,2000WC67,P,2.6746661154535505,0.5819648337398741,9.925058723131864,18.37,0.04665461786704258,7.365775175129146,0.20993353091326472,0.0028472573788306233,1.9299453381461926,0.017416396382906624,0.3937984908164824
597,162740,,2000WF6,S,2.4579935655260656,0.5034581623102852,39.21272435848864,18.18,0.10174587549304402,2.2332219628609686,0.5618809209737379,0.04871973737110177,3.9929484232002257,2.7797169192511486,0.5297039990816301
598,162741,,2000WG6,C,2.318522238670424,0.49948996221009095,11.845258586545048,17.38,0.9382893274323701,1.3511706364753864,0.07741892655851164,0.0649596498281357,2.003930309490812,0.049246362186149764,0.015555449741191612
599,524150,,2000WJ10,M,2.068833789696988,0.4581683667659828,16.031490333178795,20.28,0.6929180966828103,1.3998885876420317,0.1743113254415569,0.5200990145330605,2.2477735108947914,1.7887840216030129,0.0
600,-999999,,2000WJ63,S,2.8352901850083736,0.5918465214627975,2.7753422930202727,20.69,0.07105338004995164,8.826198882870694,0.9570499203398832,0.0027418034018368963,0.6659927437821018,0.0012011307850280431,3.4115557406076547
601,518424,,2000WK10,M,2.5922469413665543,0.5423143795339314,24.16456635908906,18.26,0.020517907893787983,1.1268673922024097,0.13441445531324414,0.005799968734654973,5.526728560115282,0.5251944357535118,0.19321505994322213
602,106538,,2000WK63,V,2.4220114181460954,0.7646378911224797,10.339692189150936,16.27,0.277346095436014,2.5694538638188695,0.2954268240453634,0.08794861681276814,3.512430114501781,0.28256601717784713,2.6501574111703814
603,506437,,2000WL10,M,3.1377947746388064,0.7179334500976705,10.263441423374108,18.02,0.0027165980023847575,0.8083612446438141,34.745424254364174,0.0007381778389560875,0.042624559615498735,0.009308763583967334,15.334398613290466
604,612199,,2000WL63,S,1.4319585428225867,0.2986511809913319,18.271263106914986,19.8,1.2697817768413822,0.5730212105184394,0.0,1.5399444260393922,0.27648362993837017,0.20509308154353834,0.0
605,-999999,,2000WM63,S,1.0296714070308086,0.1564844207584533,20.137764771158547,19.87,1.4641619568877946,0.0,0.7452165384681273,0.48203012883832513,0.399813249126157,0.25163689946337503,0.0
606,138852,,2000WN10,S,1.0013373420755258,0.2980773123509567,21.510691835689077,20.2,1.4349036902037253,0.3082497367866702,0.0,0.5018554765131458,0.44275781294297334,0.15584671935738859,0.0
607,106589,,2000WN107,P,2.1472928117814374,0.6173049456555043,14.370398971532351,16.06,0.9937686704872838,1.3682274935200014,0.07409418738115224,0.5714551013290055,1.3504817304003585,0.5663331651407222,0.2202324200200286
608,153201,,2000WO107,C,0.91118153485898,0.7806879230588147,7.7697074758519955,19.28,1.4505283470373171,0.0,0.0,0.3310200337833084,0.6423764337248661,0.25764255338851527,0.0
609,159504,,2000WO67,C,2.4338651603064374,0.6174096316024545,9.690055128984977,16.93,0.2605403090361679,2.0986623128423387,0.17526125092080244,0.06422147198917962,4.026164859296988,0.15344445778733248,1.0946124370512202
610,230089,,2000WP148,V,1.3185186143837817,0.26428863555776844,21.27610507971704,19.21,1.334457057233561,0.04581940029631879,0.0,1.4326977314367721,0.3869490802331912,0.26094566304734235,0.0
611,88188,,2000XH44,C,2.009489063578045,0.3911587884344073,11.361783376186715,16.06,1.2570424508053544,0.21270904079166972,0.0926177342264403,1.7063508017354931,0.42707760707841297,0.16365406946007086,0.0
612,439908,,2000XH47,V,1.5256503401179184,0.22517848023832707,16.945374702088873,19.24,0.783426368016921,0.0,0.0,5.5903262283914446,0.0020480268884323716,0.15794869823118765,0.0
613,217807,,2000XK44,S,1.7240039309817083,0.3854594352700265,11.237059548620946,18.19,1.3846550637993664,0.014381271625851882,0.0,1.3552945123233766,0.28569975093631583,0.14773908655844928,0.0
614,26663,,2000XK47,P,1.5458053441859634,0.4721941428067079,13.536254328556394,18.12,1.3121674549903917,0.48227427173205617,0.7927128124304045,0.8025047649222609,0.42010151548969027,0.6200837677707273,0.0
615,162781,,2000XL44,S,2.2248052787907757,0.42698230696479017,10.043869431007293,17.79,1.5938668565420284,0.17079153589771384,0.009024292052832646,0.015501734618077837,0.24224318039739146,0.014113286724079506,0.00818707881115348
616,-999999,,2000YA,S,2.376789265044069,0.6507955746432001,2.6482025918362626,23.78,0.6314824859580718,0.03467112771813904,0.033247391773593954,0.15955186719150863,3.7299689705574566,0.0003002826962570108,1.9648989146768352
617,523804,,2000YF29,S,1.4922443316884542,0.37144256912043777,6.295322942252147,20.23,1.4957318628658187,0.03589743770173881,0.012823993969814812,0.35453627065290944,0.47795827508790467,0.05254947184497688,0.0
618,138893,,2000YH66,M,1.1729760920522994,0.7435084452500803,18.342165839314326,18.15,1.3584508607080399,0.0,0.0,0.8204319410111943,0.586439699334557,0.7651203100628634,0.0
619,68063,,2000YJ66,C,2.333109950059814,0.4580143138343458,5.720541050778028,15.48,1.3757797187729415,0.34849500079389917,0.003324739177359395,0.04871973737110177,0.9450364073310126,0.005405088532626194,0.06959016989480457
620,455199,,2000YK4,P,1.6666657012230102,0.37304485331197496,26.053630492220048,19.65,1.1980872121697497,0.21861762525810496,0.24555573638497252,2.464775804274376,0.1543060258753265,0.22010721635638886,0.0
621,138883,,2000YL29,S,1.5361134408146635,0.3439050324394045,21.89438200475088,16.65,0.45033095705370685,0.027759198719667588,0.002374813698113854,7.379352948090019,0.13856181917050264,0.2750589497714218,0.0
622,153219,,2000YM29,P,2.0892043382034537,0.4353233263738819,40.32357933830073,18.39,0.3893509248759521,1.1028986061593231,0.11114128107172837,1.0708851363712955,0.7977704738846723,13.266189237938478,0.0
623,370061,,2000YO29,C,1.8150369032063427,0.6934875358799756,54.60928602358903,17.64,0.4922779299352503,0.8645485384378399,0.0,1.5431080453492039,1.8460402365607287,5.883138585067355,0.0
624,173561,,2000YV137,S,1.4480512881888314,0.31102898118981903,28.00019118919485,18.34,0.5049328895736886,5.826533180259867,0.0,1.360883573104044,0.2131867989177572,0.4729452466047919,0.0
625,138911,,2001AE2,C,1.3496209645825592,0.08156198269396002,1.6621551153651064,19.24,1.3927373646884489,0.0,0.0,1.0672997011535088,0.410565390290427,0.2768606459489639,0.0
626,153243,,2001AU47,V,1.2989866812837052,0.530704656539417,35.97572872552055,17.48,0.89728725820383,1.0881828863561258,0.0,1.9436222499713784,0.7276255529558635,2.180352657522155,0.0
627,230111,,2001BE10,S,0.8230609325015174,0.36926255956732257,17.506356907498418,19.18,1.4707762824588184,0.12909699645532155,0.36049671937368305,0.5253717133827469,0.34355651053453035,0.1702602887777251,0.0
628,138937,,2001BK16,S,2.072778281473796,0.6780436394672874,31.81545843176377,17.63,0.34301689931974993,1.8505017652520575,0.36667123498877907,0.9301040770846702,1.8518003121844449,7.290563582423964,0.21941371213891325
629,380205,,2001CA32,C,2.2211728426417534,0.4677107857940853,21.41388716959997,19.26,0.0854631607582534,1.487959941009652,0.04369657204529492,0.08193774012412572,0.6041039312472861,21.40264917571844,0.004912247286692087
630,138971,,2001CB21,C,1.0335899861678122,0.3332620718905043,7.918973980236398,18.41,1.4663892297841599,0.0634336709698428,0.6430995494492316,0.6363092971801474,0.3048360021751058,0.112005445703865,0.0
631,98943,,2001CC21,S,1.032208916268047,0.21909708249578488,4.808024160603612,18.52,1.4558603033649793,0.0,2.378613400030836,0.548466134344373,0.21350680311907475,0.051648623756205846,0.0
632,25916,,2001CP44,S,2.5611707548727325,0.4979139848755661,15.742204460952857,13.66,0.03590633881412897,3.735674658222254,0.0422716838264266,0.011916299400291127,3.9476998291339234,0.19188064290822987,1.5047850854900096
633,68216,,2001CV26,S,1.3198610007390634,0.3265588513572623,17.994523393672054,16.53,1.0011254203570958,0.567224108777786,0.01234903123019204,2.315136610920278,0.7268575428727014,0.6735340877044751,0.0
634,54686,,2001DU8,S,1.7768796919827061,0.3416189770840884,33.208235308708986,16.59,0.25645697539283185,0.02463768239777726,0.04797123670189985,7.9179064085969815,0.36774882815413773,1.0957315586418324,0.0
635,54690,,2001EB,S,1.6293847622681292,0.2566348068357667,35.36195095063778,17.11,0.08817975876063816,0.2137123853237059,0.0,9.422840114274456,0.137729808247077,0.4050813572507075,0.0
636,-999999,,2001EC,S,2.5990770463450907,0.7651635816786152,0.6054454696984366,18.64,0.5463736640696946,1.9705686609190534,0.8359344217360767,0.03912342546467264,2.4046395703806582,0.012912155939051461,8.349182971614319
637,285838,,2001FA1,S,1.8823827095157013,0.3600051774964385,33.823744500426265,17.84,0.688649156964777,0.040245264007228915,0.05652056601510973,4.331733012971315,0.7108573328068235,1.958744027684481,0.0
638,68278,,2001FC7,P,1.43588270783499,0.1145819052946575,2.6204035765860114,18.41,1.2673182780317662,0.0,0.0,2.6000732567573275,0.007552099151094371,0.03543335815832727,0.0
639,249816,,2001FD90,V,2.0471424316219182,0.4775504081130493,7.298469921777363,19.0,1.6233782224188664,0.03790412676581116,0.003799701916982167,0.15607188595071564,0.12454563515279361,0.0048045231401121725,0.0
640,488515,,2001FE90,S,1.9351273717538409,0.4942191773973019,8.790734931742838,20.63,1.4925934328754862,0.13567447727644763,0.05414575231699587,0.24623503628035204,0.49651851876432307,0.03543335815832727,0.0
641,88254,,2001FM129,S,1.1823256095826822,0.6295299933522985,1.5223296937711042,17.71,1.4443021068952056,0.0,0.009974217532078188,0.7101270810757562,0.4572860036827905,0.1510421962172764,0.0
642,231937,,2001FO32,S,1.6991507867496862,0.8258719725521441,39.00608488733002,17.58,0.9339191480372295,0.18840580657123784,0.0,1.5769587719641904,1.0005891366797406,3.715397800787994,0.0
643,203217,,2001FX9,S,1.9328707343875564,0.3302213925886591,3.5008078245149847,18.64,1.5553282861231044,0.01872909793134199,0.015198807667928667,0.5235789957738535,0.16326614351221813,0.03213024849950015,0.0
644,139056,,2001FY,S,1.8863595837206464,0.327113730444898,4.733159816521068,19.0,1.4583238021745952,0.0,0.0,0.7037998424561325,0.43795774992321,0.016515548294135592,0.0
645,171819,,2001FZ6,V,1.4956077509067458,0.16650177548826836,9.95165237081032,18.33,1.2362714437187976,0.0,0.0,2.4438959168296184,0.22617896949125005,0.007206784710168258,0.0
646,139211,,2001GN2,C,1.8604173930261545,0.4519160335263945,26.071753089030032,17.92,0.7084415138392947,0.6490524295016253,0.20803367995477362,3.089274256031226,0.6492885244733253,3.6973808390125735,0.0
647,363116,,2001GQ2,S,1.2144887917783307,0.5030783216123909,21.822524433983002,20.1,1.3051481707109378,0.1502787143538631,0.5504818152227914,0.42919768636446803,0.9433083846438977,0.40087739950310936,0.0
648,-999999,,2001GR2,P,1.8620990440714569,0.6217100157756701,11.830683259554355,21.35,1.3737717985103093,0.27123747182711344,0.05319582683775032,0.18022084668227908,0.912587981317412,0.02071950604173374,0.0
649,322775,,2001HA8,V,2.3875192186390906,0.5285897312870327,11.452714301623885,17.14,0.7679704439785084,1.386622143273998,0.12159046134342934,0.10998849800445704,2.579873871022153,0.0810763279893929,0.13836163190849382
650,396593,,2001HC,S,0.8745901584058946,0.4993502466412793,23.7372589261075,18.99,1.2096116620804875,0.7258640275652838,5.559438867284532,0.3780525075225105,0.35507666178196245,0.2894725191917583,0.0
